('yin-zhen-yiduo', 7.877106950944453e-05), 
('kat-ears', 7.876179946399285e-05), 
('sun-zha', 7.871207009258874e-05), 
('weiwuhui', 7.868269856550221e-05), 
('du-zi-teng-61-54', 7.85739442985184e-05), 
('sophie-fei-fei', 7.855910151635826e-05), 
('xiao-wei-78', 7.854771926448051e-05), 
('shi-ming-76', 7.848128355712445e-05), 
('wang-rui-en', 7.847407168307534e-05), 
('CIH.Hacker', 7.83674749260811e-05), 
('lai-xu-cang-zhen', 7.820966566986233e-05), 
('cai-qi', 7.820689325135825e-05), 
('chen-hao-yu', 7.818722461882033e-05), 
('jiang-er-xiao', 7.807766852128806e-05), 
('worldcitizen', 7.806440786625186e-05), 
('liu-li-zi', 7.790986755483147e-05), 
('li-lao-xi', 7.790650853898773e-05), 
('cai-qian-hua-56', 7.790338921115287e-05), 
('vinjn', 7.781473365586521e-05), 
('zhong-wen-71', 7.763429645825208e-05), 
('waynezhang', 7.762876368006749e-05), 
('ji-yi-chao', 7.752737479486224e-05), 
('chen-hui-sheng', 7.750906785309049e-05), 
('GeoffreyR', 7.7454976426259e-05), 
('ohmygol', 7.738055872055671e-05), 
('chen-yi-piao', 7.733076486889728e-05), 
('zhao-meng-er', 7.723813482906802e-05), 
('dodrp10', 7.717161909686359e-05), 
('Digidea', 7.708259279279958e-05), 
('gettoknow', 7.705748801078169e-05), 
('miao-ying', 7.687851641696134e-05), 
('wu-ming-shi-45-27', 7.686629433606735e-05), 
('zhuang-ze-xi', 7.681782457990157e-05), 
('beimingke', 7.675346206631945e-05), 
('yan-shao-9', 7.668918053430566e-05), 
('dualmastiffdechen', 7.659200902428096e-05), 
('princeray', 7.657768503904374e-05), 
('poeho', 7.650128120441202e-05), 
('treenewbeer', 7.639799145751565e-05), 
('papersushi', 7.638412473112508e-05), 
('yu-ying-99', 7.6348044404882e-05), 
('notor', 7.623484740121379e-05), 
('liuxiaoyao', 7.621133654844647e-05), 
('utopiacherry', 7.613292942684067e-05), 
('LittleBallOfFur', 7.605035125577912e-05), 
('miuisunpeng', 7.604195726423752e-05), 
('avatarye', 7.603467760973636e-05), 
('daniuge', 7.600354078204687e-05), 
('xu-zheng-36-39', 7.598647894572096e-05), 
('edliu', 7.594769429276783e-05), 
('xie-wei-wen', 7.587328385181812e-05), 
('petelau', 7.584412094619726e-05), 
('andypan', 7.567839525602991e-05), 
('cokecasper', 7.5640515644169e-05), 
('zhang-yuan-chao-30', 7.541930103947214e-05), 
('farmostwood', 7.535642624054575e-05), 
('jacobobe', 7.53177560122542e-05), 
('zhang-zhi-ping-94', 7.528953212603448e-05), 
('tie-zhu-52', 7.52560280442193e-05), 
('hulijingjiushi', 7.522009679814205e-05), 
('dajiuge', 7.520757984650185e-05), 
('toughts', 7.512548077406052e-05), 
('xingke-think', 7.511430395192713e-05), 
('hive-dreamore', 7.503870973528788e-05), 
('abangtongxue', 7.503308632688887e-05), 
('zan-er-26', 7.497813779858966e-05), 
('c8h10n4o2', 7.494118239153283e-05), 
('stormzhang', 7.493345770667112e-05), 
('noahgu', 7.487118189707772e-05), 
('lazyseq', 7.4803983100323e-05), 
('chen-ling-26', 7.460250674368751e-05), 
('fffff', 7.45973746821673e-05), 
('jonna-zhou', 7.457694043511232e-05), 
('minzeng', 7.455421814064746e-05), 
('dennythecow', 7.454373012566524e-05), 
('su-su-44', 7.448820583268485e-05), 
('paradisor', 7.448151160338465e-05), 
('shi-hang-59', 7.446055155019781e-05), 
('gongzidabai', 7.445384444733065e-05), 
('zhutianyu', 7.440003698573012e-05), 
('emptymalei', 7.4356341965409e-05), 
('eyesonarse', 7.430836070082619e-05), 
('zhuangchan', 7.409379702596675e-05), 
('moogee', 7.403615234663556e-05), 
('emma-9', 7.401319373081147e-05), 
('van-bruce', 7.397110491857113e-05), 
('Evi1m0', 7.393324194536313e-05), 
('oasisfeng', 7.39168230036327e-05), 
('nina-rong', 7.385643790334787e-05), 
('conquer-you', 7.385149790525135e-05), 
('tang-men-52', 7.378456828723045e-05), 
('livid', 7.378426769455504e-05), 
('sun-ya-fei-48', 7.376404368600579e-05), 
('zhouzhao', 7.376294975745213e-05), 
('xie-bin-65-73', 7.372413991930133e-05), 
('3rduncleliu', 7.371677496451802e-05), 
('pirate-henry', 7.371034513973118e-05), 
('peng-lai-shan-hui-ye-44', 7.363183012608404e-05), 
('gutuantuan', 7.361068954922865e-05), 
('li-xiao-diu', 7.35946951495915e-05), 
('flily', 7.355487892021583e-05), 
('pingshasheng', 7.344976533866876e-05), 
('banfoxianren', 7.344466849155407e-05), 
('sophiasophia', 7.342689799315702e-05), 
('wang-heng-64-25', 7.338052548214817e-05), 
('chrisjh0914', 7.337265651467444e-05), 
('huairen', 7.334749398843834e-05), 
('seawaver', 7.32490627915158e-05), 
('victor647', 7.320713271481538e-05), 
('tomsinsight', 7.318350613486314e-05), 
('chang-kai-shen-32', 7.316376422070093e-05), 
('bcstyle', 7.306969060372521e-05), 
('linyiyuan', 7.30201374464059e-05), 
('botongli', 7.30067545160583e-05), 
('eric-liu', 7.285220715567971e-05), 
('yao-pei-sen', 7.276384373910286e-05), 
('tianshuzhenren', 7.275940548778597e-05), 
('mudbear', 7.273947663267298e-05), 
('li-ying-hao-54', 7.267877444150513e-05), 
('wang-lu-12-89', 7.261567108804068e-05), 
('wen9', 7.261238669532062e-05), 
('whiteheart', 7.257633584634606e-05), 
('ponydafagood', 7.255960320698189e-05), 
('harryxiaIM', 7.231191445374948e-05), 
('lina', 7.22668493225591e-05), 
('lennyzhang', 7.223705108138158e-05), 
('grace-li-18', 7.21686276967139e-05), 
('boyu', 7.216165084682232e-05), 
('Andreas-Vladimir', 7.21348725173864e-05), 
('akasaka', 7.210090760853224e-05), 
('yang-xin-yu-75', 7.20635007802456e-05), 
('yan-gu-31', 7.20499057348226e-05), 
('xiekun1128', 7.202436438961546e-05), 
('ChauGienWen', 7.200543977610771e-05), 
('wu-yi-19', 7.195296570805936e-05), 
('cobracb', 7.192886412079878e-05), 
('zhu-lian-zhai-zhu', 7.190976254011057e-05), 
('lao-bu-meng-50', 7.1904679440373e-05), 
('sharpmaster', 7.18121681241227e-05), 
('junze1991', 7.179504354733407e-05), 
('lostin', 7.17833187999738e-05), 
('lijiyu', 7.174963047907805e-05), 
('fengtang1971', 7.170829031707631e-05), 
('r-u-c-y', 7.168191755653612e-05), 
('jiang-yuan-77', 7.155450184147976e-05), 
('ren-xing-xing-99', 7.15043290294655e-05), 
('hu-wei-26', 7.146960448285697e-05), 
('zhao-wei', 7.146533132172256e-05), 
('pongba', 7.134852333497397e-05), 
('lie-feng-2', 7.127451875630764e-05), 
('ai-joe', 7.121910493118119e-05), 
('su-qun', 7.11424997141018e-05), 
('prog', 7.105775986350383e-05), 
('mariotaku', 7.10511892986426e-05), 
('tinia331', 7.090990688722072e-05), 
('ling-xiao-52', 7.086064663325941e-05), 
('fengduan', 7.071974720127144e-05), 
('yediot', 7.070827606794639e-05), 
('song-de-90', 7.061987136559167e-05), 
('bei-feng-97', 7.059235074876271e-05), 
('pi-xiao-zhi', 7.058512658178556e-05), 
('juan-mao-shi-si', 7.052468778914488e-05), 
('saintmz', 7.041918325481824e-05), 
('zhouchong2015', 7.041022046536986e-05), 
('nullpointer', 7.008950567620383e-05), 
('psycent', 7.004233528368396e-05), 
('Olemi', 7.003329958769341e-05), 
('sylvieluk', 6.994710101770807e-05), 
('cloud-walker', 6.985991358657167e-05), 
('evaray', 6.982397076733869e-05), 
('rexchen', 6.982045799394619e-05), 
('spnz', 6.98177717297606e-05), 
('da-da-da-li-zi-77', 6.980562663294101e-05), 
('jin-xin-59-52', 6.980562663294101e-05), 
('huo-sir', 6.979153515691882e-05), 
('SJRYHSQ', 6.978528707122421e-05), 
('debiaoli', 6.973137281743915e-05), 
('tristanchen', 6.960380340354659e-05), 
('liu-xiao-miao-1', 6.959356982549099e-05), 
('Wong-Y', 6.959027685295253e-05), 
('xuehuyilian', 6.95896506559939e-05), 
('zhang-yang-60', 6.952400105253354e-05), 
('lai-qu-zhi-jian', 6.945461717095863e-05), 
('ku-rong-53-87', 6.944778309053758e-05), 
('yanqiangsports', 6.94453697494063e-05), 
('zhang-ming-yun-88', 6.93824125370448e-05), 
('weevil', 6.929042134570339e-05), 
('KonnyYao', 6.92784051079732e-05), 
('feminism', 6.926497864931216e-05), 
('xiao-zhan-te', 6.919437954189896e-05), 
('ji-chuan-jian-yi', 6.912048625683485e-05), 
('barbarossa', 6.910530115080359e-05), 
('cao-mei-da-fu-75', 6.910182093723472e-05), 
('jingjing-40-44', 6.910109358615594e-05), 
('nie-shuai-59', 6.908629748951757e-05), 
('shenzhenseantan', 6.907422708941553e-05), 
('easteregg', 6.901907297148909e-05), 
('joy-xu', 6.901875338846233e-05), 
('bruce-sh', 6.892623437146097e-05), 
('rong-jian-xin', 6.884916527414388e-05), 
('ling-long-xie-seng', 6.884461369038206e-05), 
('laruence', 6.880346587333971e-05), 
('wang-yue-yan-you', 6.870014746408431e-05), 
('youwenwen', 6.86904421088064e-05), 
('ella', 6.868914909221814e-05), 
('sedio-lee', 6.868413003047698e-05), 
('liu-hong-hao-', 6.865958094497163e-05), 
('gaochunhui', 6.862263269903549e-05), 
('zhuo-yang-44-24', 6.853976504012942e-05), 
('davidge', 6.847862983319825e-05), 
('minziaijia', 6.847450574851595e-05), 
('superhistorical', 6.84128582706276e-05), 
('kornephoros', 6.831542590969328e-05), 
('zhanghanwei', 6.829721118340331e-05), 
('liu-ran', 6.828165271335254e-05), 
('wang-er-71', 6.823129743306767e-05), 
('ysbl', 6.822589154111893e-05), 
('liang-xing-yang', 6.817885801804124e-05), 
('yebangyu', 6.810223373915328e-05), 
('quartz', 6.808815156148812e-05), 
('pinknoir', 6.801293691342472e-05), 
('miro02138', 6.798307280902768e-05), 
('nonoidea', 6.794522110819447e-05), 
('luo-hen-wu-sheng', 6.794237124436467e-05), 
('stackpop', 6.792122158427132e-05), 
('zhang-xiao-xiao-31-15', 6.79026365326677e-05), 
('hongyun198', 6.785524324216726e-05), 
('jacy-su', 6.78403137516586e-05), 
('wan-wei-gang', 6.783389256907003e-05), 
('zuo-han-jun', 6.781626552597264e-05), 
('like-33', 6.781436348676223e-05), 
('yuzhouedison', 6.775862725882948e-05), 
('Aeris76', 6.769684131455861e-05), 
('color_kk', 6.760533995384826e-05), 
('gu-san-xiao-jie', 6.751613602743653e-05), 
('shen-homer', 6.746636919567798e-05), 
('luwangshan', 6.743784365012254e-05), 
('wuruxiang', 6.739663616583315e-05), 
('yyss2037', 6.73929213577121e-05), 
('leevi', 6.735069904222554e-05), 
('xiaoqiushui', 6.733189207642489e-05), 
('ya-sha-long', 6.73254334686722e-05), 
('mily', 6.731321634244865e-05), 
('susie-tsow', 6.727380519538083e-05), 
('gai-yin-18', 6.727086251000896e-05), 
('xiao-li-75', 6.723833859523423e-05), 
('song01', 6.723399192719797e-05), 
('yangshell', 6.721118775069186e-05), 
('jesselin', 6.719375547929313e-05), 
('xia-hua-85', 6.71249002761336e-05), 
('zhang-yi-shan', 6.710216001340129e-05), 
('uncleking', 6.707755006180209e-05), 
('he-yong-hui-41', 6.707224460694124e-05), 
('badger23', 6.706538554288415e-05), 
('xiu-du-34', 6.702683738931203e-05), 
('mrfoxlr', 6.702264744733207e-05), 
('dora-chen-19', 6.696328776581383e-05), 
('santiago', 6.694060229180931e-05), 
('gao-cao-69', 6.690541849610029e-05), 
('wallace1825', 6.685317067319033e-05), 
('hydfox', 6.682274787547503e-05), 
('lyounger', 6.67734275399978e-05), 
('moonmonster', 6.676196182556485e-05), 
('wu-yu-msra', 6.670399596734634e-05), 
('zhang-fuguang', 6.669740947990224e-05), 
('hao-lan-guo-53', 6.669164138121631e-05), 
('jiangweihang', 6.668243958144218e-05), 
('chen-shi-56-95', 6.66374860876912e-05), 
('ti-ti-11-48', 6.658176418210174e-05), 
('lynnhu', 6.654931219025531e-05), 
('xie-yi-wei-57', 6.65115955005466e-05), 
('starknight', 6.651125805568854e-05), 
('shuiying', 6.645444353372861e-05), 
('qianzhuang', 6.644218919640428e-05), 
('cmmi', 6.639778404307304e-05), 
('lai-ang-na-duo-sa-wa-qi', 6.6353743457272e-05), 
('meng-yue-44-40', 6.632125766425082e-05), 
('yanxiaoshou', 6.631305928022424e-05), 
('shybee', 6.631245980955004e-05), 
('wei-jian-feng-89', 6.630341141821882e-05), 
('kai-yuan-ge', 6.630180704668915e-05), 
('li-shao-quan-18', 6.628652238797735e-05), 
('sha-dan-93-71', 6.626923151368833e-05), 
('yu-lin-xin-32', 6.625385844419826e-05), 
('ming-wei', 6.625162125841315e-05), 
('yccluo', 6.62413481538679e-05), 
('tassandar', 6.624051404977444e-05), 
('li-rang-mei', 6.617922700057145e-05), 
('xushiwei', 6.617297230084134e-05), 
('shui-yang', 6.614282321336707e-05), 
('ni-xiu-zhi', 6.611556534940294e-05), 
('chen-zi-mo-85', 6.611325096108551e-05), 
('alt-alt', 6.597012474069957e-05), 
('hexiaobo', 6.596908646038276e-05), 
('huangxisheng', 6.592463860619784e-05), 
('xiong-xiong-xiong-xiong-xiong-xiong-xiong', 6.591738761652204e-05), 
('yin-liang-can', 6.585990457809679e-05), 
('cai-wen-sheng', 6.58580473493635e-05), 
('kang-yu-ying', 6.585582203176361e-05), 
('eternityi', 6.584679150382711e-05), 
('he-ke', 6.580108312040585e-05), 
('li-tie-gen-7', 6.579489983503798e-05), 
('deng-bo-yun', 6.57671180929742e-05), 
('Dabbler', 6.571332997287373e-05), 
('lan-zi-huan-mie', 6.568000960313022e-05), 
('peng-ying-25', 6.560539013982566e-05), 
('i7xh', 6.559145601324896e-05), 
('liaoxuefeng', 6.556932494332521e-05), 
('jk-jk', 6.556862348996045e-05), 
('duguguiyu', 6.554447023697854e-05), 
('ribenge', 6.550857343313931e-05), 
('jiang-meng-qi-59', 6.54689883841612e-05), 
('hong-tao-56', 6.542970300368088e-05), 
('ReiK', 6.540592552791711e-05), 
('southwarrior', 6.536891836689508e-05), 
('Lucife', 6.535715059535618e-05), 
('ike_wang', 6.533544247968275e-05), 
('di-long-27', 6.530200789164364e-05), 
('zhao-yu-36-12', 6.525330500928804e-05), 
('lan-ji-si', 6.525007377751134e-05), 
('wan-cuisine', 6.520258832615853e-05), 
('yu-yun-90-93', 6.518713726358881e-05), 
('laiyonghao', 6.517980636519427e-05), 
('zhou-fang-li-si', 6.515795046644933e-05), 
('sky_shadow', 6.510464351961134e-05), 
('steveli', 6.51001111436716e-05), 
('idxy', 6.502201990047112e-05), 
('zxuefei', 6.500353654750181e-05), 
('masao-date', 6.497948245280195e-05), 
('zhengyun', 6.497693070128057e-05), 
('Marshallpku', 6.495209462739285e-05), 
('zhang-zhi-guang-77', 6.489298161860419e-05), 
('ma-yu-jie-66', 6.483791942300717e-05), 
('paiyuen', 6.482400902014557e-05), 
('elbereth-w', 6.48237609207645e-05), 
('quan-si', 6.4675538872919e-05), 
('h8liu', 6.460226231306836e-05), 
('marokintana', 6.459056337378354e-05), 
('shao-zhong', 6.454217899436319e-05), 
('lolica', 6.451835632530479e-05), 
('liu-fei', 6.449789567541215e-05), 
('huotaiwen', 6.448557112748866e-05), 
('ctlzhl', 6.44720338413843e-05), 
('ovilia', 6.446996781357224e-05), 
('libertas.', 6.431505937954609e-05), 
('wang-shi-zhong', 6.428437066873232e-05), 
('yawninghan', 6.413768456772576e-05), 
('zhou-san-qian-15', 6.412398190640267e-05), 
('xue-ge-shi-ni-jie', 6.409928739956629e-05), 
('gong-gong-zi-16', 6.409928739956629e-05), 
('florence-wu', 6.409518409046863e-05), 
('tang-fei-hu', 6.40920485767965e-05), 
('su-zhi-jin', 6.403422860178213e-05), 
('sumali', 6.400233036540317e-05), 
('yifei-52', 6.39958993665579e-05), 
('wang-fu-gui-95-3', 6.398654257390092e-05), 
('kqx1987', 6.397675299253933e-05), 
('wqcdtc', 6.393801464749315e-05), 
('zhao-yan-68-30', 6.39201627060205e-05), 
('wei-da-de-an-ni', 6.389809203078188e-05), 
('chen-jing-hua-29', 6.388380435983735e-05), 
('natechi', 6.386453200651456e-05), 
('shi-duo-pi-li-yang-mie-mie', 6.384944709672527e-05), 
('reckhou', 6.380421028568203e-05), 
('mm.lou', 6.380025815032912e-05), 
('woopay', 6.365321358266625e-05), 
('liu-yan-yu-80', 6.357811346114969e-05), 
('xun-mu-li', 6.356419040632737e-05), 
('jiazhengjing', 6.35626048263441e-05), 
('shi-nian-yi', 6.354836139126467e-05), 
('light0222', 6.354692952707887e-05), 
('hao-hao-32-13', 6.353133413063868e-05), 
('atreides', 6.351935071514857e-05), 
('yinsang', 6.350986203097506e-05), 
('uc1874', 6.347537181791558e-05), 
('sun-tian-ren', 6.345391557835131e-05), 
('she-ding-kong', 6.342702516815128e-05), 
('nie-zi-pei', 6.342042942608166e-05), 
('fu-hong-xue-52', 6.33393329686249e-05), 
('techno', 6.32644461500637e-05), 
('huo-shi-san-ye', 6.325461726827255e-05), 
('lea-liu-23', 6.324054585935477e-05), 
('juanling', 6.318231328119206e-05), 
('jser.me', 6.313555567635885e-05), 
('auvboom', 6.312079366238437e-05), 
('gashero', 6.310057926121665e-05), 
('Chaoschiao', 6.309046488972675e-05), 
('veronicacaca', 6.30821358917559e-05), 
('ShinNippori', 6.306581780151938e-05), 
('yannf', 6.304528080195934e-05), 
('cong-ming-wen-jing-ha-shi-qi', 6.303219516512808e-05), 
('liu-shi-qi-5-21', 6.302182746587055e-05), 
('greenxxoo', 6.301889936102616e-05), 
('zhiqiang.org', 6.298311916704355e-05), 
('chen-chen-36-39', 6.292762009827872e-05), 
('xiao-bo-81-3', 6.291981336721477e-05), 
('baihedang', 6.287466558856984e-05), 
('cheng-jian-jie', 6.285637092932467e-05), 
('jasen-yan', 6.28526449140084e-05), 
('matrix-frank', 6.284447201296205e-05), 
('scottdong', 6.27807628420853e-05), 
('xubinlvshi', 6.277169711046621e-05), 
('li-hao-xuan-81', 6.275844220686153e-05), 
('hakumo', 6.268140656768584e-05), 
('shi-han-duo', 6.2666801368103e-05), 
('ccgcheng-yuan', 6.265754927995155e-05), 
('beihaizhang', 6.263096775002285e-05), 
('tinky90', 6.26191295538582e-05), 
('qiao-ye-he-xiao-qiao', 6.25660121535319e-05), 
('doonnerdie', 6.255796053539745e-05), 
('liang-xi-ming-71', 6.25572548974515e-05), 
('yisong', 6.255371567184375e-05), 
('Uevo', 6.255291321330786e-05), 
('lao-yan-81', 6.252783430694556e-05), 
('yukiratliff', 6.247286577344798e-05), 
('baryeah', 6.247197853448186e-05), 
('hu-chu-chu', 6.247097084978078e-05), 
('saltycherry', 6.243901317877161e-05), 
('zhang-kai-rui-86', 6.240567320739522e-05), 
('hideinthewoods', 6.23844427384782e-05), 
('zh3036', 6.236930601660866e-05), 
('wang-gou-dan-76', 6.236891853170606e-05), 
('qiaojiaren', 6.236738386189939e-05), 
('xin-shui-ling', 6.23606121838178e-05), 
('cloudycity', 6.234940212990167e-05), 
('suithink', 6.231254324413889e-05), 
('ceng-shao-xian', 6.229074090294663e-05), 
('song-bing-yi-65', 6.228899545382972e-05), 
('rokey-zhang', 6.226225542490302e-05), 
('bitpirate', 6.225659501234816e-05), 
('dk66', 6.222963148184504e-05), 
('yang-chan-22', 6.221848809563381e-05), 
('watashi', 6.221049662731938e-05), 
('baiyi-34', 6.215480256705447e-05), 
('morellah', 6.208285039858332e-05), 
('chen-qing-73', 6.207406968706813e-05), 
('adrien-aaa', 6.206044458664818e-05), 
('mabelwang', 6.204865720177827e-05), 
('rossoneriacm', 6.203556956445197e-05), 
('deng-jia-wan', 6.198496447416936e-05), 
('nkdiudiu', 6.193976117727101e-05), 
('ho-lli', 6.19303820255115e-05), 
('_cxa', 6.186660668399091e-05), 
('wang-he-46-90', 6.184528003079514e-05), 
('will-wang-69', 6.184146344923547e-05), 
('zhang-xuan-51', 6.183900251981173e-05), 
('justjavac.com', 6.183313936604922e-05), 
('zai-liu-zi-52', 6.182253456366337e-05), 
('888888888888888888', 6.17078476068127e-05), 
('wjazz', 6.170303832154055e-05), 
('mo-ze-cheng', 6.169342963868767e-05), 
('da_ying', 6.16523671976082e-05), 
('dao-zong', 6.164326740303964e-05), 
('jiang-hong-yu-60', 6.159821801746458e-05), 
('li-li-fei-5', 6.155292308545446e-05), 
('cx.zhang', 6.154670263083264e-05), 
('johnny-wu-001', 6.153567112504711e-05), 
('yuan-quan-90-65', 6.148628504288091e-05), 
('ding-dang-86-96', 6.148445364323375e-05), 
('lan-bing-89', 6.146732958307535e-05), 
('zhang-xiao-61-86', 6.141904477737039e-05), 
('wang-zi-xiao-30', 6.139782633819826e-05), 
('feagle0311', 6.13966899768459e-05), 
('li-li-si-hua-mao-zi', 6.139061972636961e-05), 
('jingyi-liu-11', 6.13737791256181e-05), 
('gu-zi-38', 6.136680576416384e-05), 
('xiaoyuzh', 6.132695176709961e-05), 
('jian-an-90', 6.131240501901449e-05), 
('chen-qi-feng-17', 6.123936088465548e-05), 
('jory', 6.123636631639502e-05), 
('gong-fu-cha-li', 6.12347185049922e-05), 
('zhi-zhang-49', 6.123164457994813e-05), 
('jiang-si-da', 6.11948943240177e-05), 
('zhuyi', 6.118264441960199e-05), 
('Ryan-Giordano', 6.113801489127442e-05), 
('shen-lan-de-ge', 6.109031126726117e-05), 
('lin-tang-tang-32', 6.108257811362946e-05), 
('mr1900-1900', 6.106220200903734e-05), 
('afei', 6.104045486360875e-05), 
('regulusone', 6.1032909818794056e-05), 
('ge-wei-44-35', 6.1024511123979686e-05), 
('gracker', 6.102162504436831e-05), 
('jiang-wei-1', 6.0969821645575496e-05), 
('wang-ruo-han', 6.089858551081886e-05), 
('yao-a-yao-mao-a-mao', 6.089320574300245e-05), 
('gong-sheng-36', 6.0882468866226515e-05), 
('zhixin-wang-85', 6.088110819779589e-05), 
('he-liang', 6.081330176307315e-05), 
('linjian0325', 6.080371099499946e-05), 
('biao-tai-wang', 6.0762317846994044e-05), 
('jian-xiao-dan-xd', 6.075678620234056e-05), 
('yoshitsune', 6.075601818304346e-05), 
('jin-xu-liang', 6.0739074268807645e-05), 
('princess', 6.073023916037812e-05), 
('hu-bo-chao-99', 6.0712817282833665e-05), 
('zhengran', 6.065899784393359e-05), 
('tu-wei-ba-lao-li', 6.060457291515578e-05), 
('cydu', 6.0559096245247206e-05), 
('flfanling', 6.0551913823645704e-05), 
('xu-zhi-ting-21', 6.0541023310284924e-05), 
('xiaochong21', 6.052915964007961e-05), 
('cworange667', 6.052535854175991e-05), 
('du-she-shu-shu', 6.0466604500412915e-05), 
('zhao-zhi-xin-70', 6.040279054073236e-05), 
('yoshika-takashi', 6.0393048542987666e-05), 
('zete', 6.038125469421838e-05), 
('annedy', 6.030175813979707e-05), 
('alienbat', 6.027396163496091e-05), 
('paramecium', 6.026812846947674e-05), 
('zhang-yong-xi', 6.024939181891542e-05), 
('yu-kuang-76', 6.024810012080805e-05), 
('wang-wei', 6.024767669811911e-05), 
('yun-mo-yu', 6.024044094196956e-05), 
('zhui-ming-zhen-bai-40', 6.0235687345686514e-05), 
('chai-si-qia', 6.021716310795923e-05), 
('li-yan-ran', 6.021277352823761e-05), 
('caizhongyuan', 6.013476050643612e-05), 
('langquan', 6.01035266713161e-05), 
('nay-gong-chu-meng', 6.0089120716260454e-05), 
('zhang-shu-wei', 6.007786352686485e-05), 
('karoo-yang', 6.00629552522341e-05), 
('wenzhe-li', 6.005667556813871e-05), 
('yang-ban-xian', 6.005320190725305e-05), 
('yang-fan-93', 6.005276264647518e-05), 
('yu-gu-47', 6.0039642756783926e-05), 
('zhuang-tian-yi-12', 6.0037011601583566e-05), 
('wen-fei-qing', 6.0024511432032764e-05), 
('he-jing-92-23', 6.000231208891708e-05), 
('dun-dun-81', 5.9946196663313854e-05), 
('modishvane', 5.9918046053812475e-05), 
('donglixp', 5.99133796609392e-05), 
('suyuan', 5.9865640703790366e-05), 
('wuboshi', 5.984697804212162e-05), 
('lian-qiao', 5.984536849142031e-05), 
('ceng-li-qing', 5.9843311276432143e-05), 
('blacklancer', 5.983844233593862e-05), 
('ben-mao-zhu', 5.980511853055686e-05), 
('asuka301', 5.979705070110066e-05), 
('da-xiong', 5.9789115369057216e-05), 
('chen-ye-wen-53', 5.9703654169759534e-05), 
('li-zhao-hong-14', 5.96759263018289e-05), 
('liyaocen', 5.9648227186225794e-05), 
('xiao-jue-83', 5.9623638742705105e-05), 
('williams-jason', 5.9606473844981364e-05), 
('CodingFish', 5.9576745839286267e-05), 
('liu-kui-mu', 5.955749759103392e-05), 
('xu-ming-liang-21', 5.954267020331615e-05), 
('he-yu-81-73', 5.95321052160128e-05), 
('du-xiao-xi-68', 5.949841793930921e-05), 
('apei', 5.945287927194867e-05), 
('hxtian', 5.9430304607476793e-05), 
('akirayu101', 5.941766944253512e-05), 
('wei-wen-ge', 5.941594300571547e-05), 
('ya-yi-e-ba', 5.941428198007321e-05), 
('warmwine', 5.940868237182844e-05), 
('diao-xiong-2', 5.9400639106587565e-05), 
('yining93', 5.939824660782435e-05), 
('bu-ding', 5.938419685155941e-05), 
('wu-ji-xuan-10', 5.938380183455796e-05), 
('huang-chao-lie', 5.930301234070938e-05), 
('wu-yao-59-31', 5.9220385070067506e-05), 
('angirlv', 5.9184470295574546e-05), 
('enya', 5.9175038416386664e-05), 
('zuo-si-luo-fu', 5.913843522231244e-05), 
('hanchongphoto', 5.9138376343902557e-05), 
('yu-yu-24-10', 5.913480857421767e-05), 
('mu-te-jiao-shou', 5.9126104621564466e-05), 
('lun-dun-shang-kong-de-ying', 5.912407634258691e-05), 
('giverofnofucks', 5.911342117859318e-05), 
('gao-shan-jun-73', 5.910143070490611e-05), 
('simonshao', 5.909387146210753e-05), 
('shi-yi-xu-60', 5.906165278157012e-05), 
('maoshiba', 5.9042404357937374e-05), 
('xia-bingying', 5.9007773240379826e-05), 
('xiaomasong', 5.898447319208614e-05), 
('liuhuangfu', 5.896059151527252e-05), 
('san-ci-qin-cai-si', 5.895569351791185e-05), 
('jiang-jin-jing-40', 5.8924311810884506e-05), 
('dounao', 5.890945743982165e-05), 
('tapir', 5.889711809328159e-05), 
('wei-qi-qi', 5.888400609656357e-05), 
('spellyu', 5.8880706875829496e-05), 
('wang-kun-27-38', 5.8859685745755116e-05), 
('pai-da-xing-55-17', 5.883373043132724e-05), 
('xin-feng-28-59', 5.8791411466647714e-05), 
('ethel-35', 5.879110102181741e-05), 
('mu-yi-53', 5.869593878298998e-05), 
('lfzyx', 5.869593878298998e-05), 
('xie-pan-da', 5.867855441978771e-05), 
('wang-xiao-zhe-81-10', 5.8667377642368175e-05), 
('niumoumou', 5.863231894028187e-05), 
('ai-zi-you-7', 5.8630871385721256e-05), 
('papijiang', 5.8622600748683766e-05), 
('stone-huang-60', 5.8546657767516586e-05), 
('MarbuLi', 5.8545336637475914e-05), 
('fastpoint', 5.854340449405654e-05), 
('shinningxy', 5.8542353961785334e-05), 
('ayannagai', 5.854152222249096e-05), 
('tedtochina', 5.8538867813217894e-05), 
('zhenghuiwen', 5.852576417750329e-05), 
('fu-wang-5-46', 5.85202569805913e-05), 
('yang-ai-hong-86', 5.8510262842383343e-05), 
('mrhuanet', 5.8506887957461356e-05), 
('yuhang-liu-34', 5.849955883128805e-05), 
('jianru-lin', 5.844232797721777e-05), 
('zhang-ju-tao', 5.843080409356546e-05), 
('rd-ne', 5.837859721641279e-05), 
('waylife365', 5.836571435621956e-05), 
('flatppt', 5.8355305658127524e-05), 
('ruoyuhuang', 5.8354867226291346e-05), 
('li-jia-ming', 5.834200663853089e-05), 
('CareF', 5.8317991017708845e-05), 
('xpt-cmu', 5.829630317366147e-05), 
('marssoap', 5.829462797766736e-05), 
